TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1013.jpg,aphids,0.217777778,0.242962963,,,0.752222222,0.813333333,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1014.jpg,aphids,0.516927083,0.670898438,,,0.578125,0.767578125,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1015.jpg,aphids,0.739259259,0.588932806,,,0.842962963,0.664031621,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1016.jpg,aphids,0.304615385,0.232248521,,,0.352307692,0.284763314,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1017.jpg,aphids,0.553240741,0.52281746,,,0.596891534,0.559193122,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1018.jpg,aphids,0.805,0.06928839,,,0.995,0.449438202,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1019.jpg,aphids,0.297918949,0.512727273,,,0.556407448,0.974545455,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_102.jpg,aphids,0.389759666,0.200769231,,,0.491118077,0.270769231,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_1020.jpg,aphids,0.76984127,0.432590856,,,0.834126984,0.547479484,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_103.jpg,aphids,0.31796875,0.579625293,,,0.4515625,0.854800937,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_104.jpg,aphids,0.444824219,0.209635417,,,0.872558594,0.469401042,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_105.jpg,aphids,0.411276949,0.37,,,0.543946932,0.495,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_106.jpg,aphids,0.128333333,0.372093023,,,0.47,0.698837209,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_107.jpg,aphids,0.146666667,0.1,,,0.873333333,0.579166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_108.jpg,aphids,0.403636364,0.515,,,0.434545455,0.57,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_109.jpg,aphids,0.277389277,0.216174184,,,0.292540793,0.248833593,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_11.jpg,aphids,0.36171875,0.342321219,,,0.43515625,0.441969519,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_110.jpg,aphids,0.38625,0.348333333,,,0.63375,0.644166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_111.jpg,aphids,0.435684647,0.144444444,,,0.497925311,0.219444444,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_112.jpg,aphids,0.608398438,0.580729167,,,0.62109375,0.59375,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_113.jpg,aphids,0.2625,0.157986111,,,0.30125,0.211805556,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_114.jpg,aphids,0.085,0.141666667,,,0.2875,0.3875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_115.jpg,aphids,0.248055316,0.0725,,,0.346585998,0.139166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_116.jpg,aphids,0.134920635,0.084325397,,,0.189732143,0.132936508,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_117.jpg,aphids,0.465776294,0.031866464,,,0.58263773,0.19878604,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_118.jpg,aphids,0.771517997,0.114845938,,,0.924882629,0.526610644,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_119.jpg,aphids,0.419,0.64017991,,,0.505,0.8005997,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_12.jpg,aphids,0.43671875,0.331770223,,,0.51015625,0.501758499,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_120.jpg,aphids,0.292647059,0.855579869,,,0.311764706,0.894967177,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_121.jpg,aphids,0.40625,0.137777778,,,0.58,0.575555556,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_122.jpg,aphids,0.450207469,0.191666667,,,0.491701245,0.275,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_123.jpg,aphids,0.122033898,0.51171875,,,0.569491525,0.936523438,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_124.jpg,aphids,0.25625,0.238425926,,,0.895833333,0.766203704,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_125.jpg,aphids,0.177285319,0.788908766,,,0.302631579,0.94275492,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_126.jpg,aphids,0.205,0.363095238,,,0.268333333,0.428571429,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_127.jpg,aphids,0.016101695,0.190954774,,,0.151694915,0.336683417,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_128.jpg,aphids,0.31015625,0.00390625,,,0.34296875,0.061197917,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_129.jpg,aphids,0.095,0.29903537,,,0.143333333,0.34244373,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_13.jpg,aphids,0.035555556,0.164444444,,,0.964444444,0.742222222,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_130.jpg,aphids,0.872289157,0.037328094,,,0.959036145,0.111984283,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_131.jpg,aphids,0.13869676,0.255051884,,,0.725518748,0.690333151,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_132.jpg,aphids,0.494339623,0.630188679,,,0.769811321,0.871698113,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_133.jpg,aphids,0.3994709,0.191964286,,,0.427579365,0.215525794,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_134.jpg,aphids,0.4425,0.283333333,,,0.7375,0.62,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_135.jpg,aphids,0.110526316,0.091666667,,,0.40131579,0.685416667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_136.jpg,aphids,0.304,0.235,,,0.57,0.925,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_137.jpg,aphids,0.072144289,0.505376344,,,0.250501002,0.802867384,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_138.jpg,aphids,0.664,0.136,,,0.686,0.173333333,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_139.jpg,aphids,0.396039604,0.206481482,,,0.560708702,0.461111111,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_14.jpg,aphids,0.379679144,0.224941725,,,0.509803922,0.375291375,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_140.jpg,aphids,0.272868217,0.218888889,,,0.807751938,0.737777778,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_141.jpg,aphids,0.405384615,0.326666667,,,0.809230769,0.56,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_142.jpg,aphids,0.518156425,0.503333333,,,0.695530726,0.78,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_143.jpg,aphids,0.24695122,0.424892704,,,0.628048781,0.630901288,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_144.jpg,aphids,0.125,0.640625,,,0.227083333,0.746875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_145.jpg,aphids,0.885416667,0.62109375,,,0.989583333,0.748046875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_146.jpg,aphids,0.3,0.52915952,,,0.3484375,0.596912521,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_147.jpg,aphids,0.472727273,0.256818182,,,0.849586777,0.504545455,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_148.jpg,aphids,0.872292756,0.717539863,,,0.914115011,0.801822324,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_149.jpg,aphids,0.661132813,0.665427509,,,0.702148438,0.776951673,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_15.jpg,aphids,0.60375,0.482523444,,,0.83125,0.625745951,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_150.jpg,aphids,0.721666667,0.630922693,,,0.823333333,0.912718205,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_151.jpg,aphids,0.251111111,0.258278146,,,0.295555556,0.341059603,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_152.jpg,aphids,0.34375,0.421666667,,,0.568125,0.683333333,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_153.jpg,aphids,0.532,0.322,,,0.544,0.356666667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_154.jpg,aphids,0.748333333,0.71,,,0.801666667,0.805,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_155.jpg,aphids,0.11625,0.350909091,,,0.2675,0.534545455,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_156.jpg,aphids,0.495714286,0.237687366,,,0.542857143,0.30620985,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_157.jpg,aphids,0.69609375,0.237844171,,,0.7859375,0.34212068,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_158.jpg,aphids,0.458333333,0.36875,,,0.565,0.479166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_159.jpg,aphids,0.62,0.38,,,0.841333333,0.86,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_16.jpg,aphids,0.308888889,0.45560166,,,0.35,0.539419087,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_160.jpg,aphids,0.64375,0.621875,,,0.690625,0.6640625,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_161.jpg,aphids,0.565824468,0.637,,,0.59375,0.691,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_162.jpg,aphids,0.003333333,0.052434457,,,0.78,0.486891386,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_163.jpg,aphids,0.84375,0.225,,,0.941666667,0.4,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_164.jpg,aphids,0.367732558,0.618181818,,,0.452034884,0.678181818,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_165.jpg,aphids,0.242857143,0.395348837,,,0.279591837,0.444767442,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_166.jpg,aphids,0.665,0.481273408,,,0.74125,0.586142322,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_167.jpg,aphids,0.075435203,0.523952096,,,0.33655706,0.81736527,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_168.jpg,aphids,0.391265597,0.610722611,,,0.504456328,0.755244755,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_169.jpg,aphids,0.15875,0.243902439,,,0.7025,0.727954972,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_17.jpg,aphids,0.297222222,0.236514523,,,0.347222222,0.29626556,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_170.jpg,aphids,0.148148148,0.212037037,,,0.789814815,0.85,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_171.jpg,aphids,0.455,0.316666667,,,0.5925,0.44375,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_172.jpg,aphids,0.034166667,0.30125,,,0.225,0.4525,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_173.jpg,aphids,0.342230903,0.769965278,,,0.3984375,0.819733796,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_174.jpg,aphids,0.715625,0.755952381,,,0.8625,0.952380952,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_175.jpg,aphids,0.616666667,0.212,,,0.644,0.2495,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_176.jpg,aphids,0.193333333,0.289583333,,,0.271666667,0.36875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_177.jpg,aphids,0.728333333,0.1875,,,0.864166667,0.30875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_178.jpg,aphids,0.806262231,0.344117647,,,0.931506849,0.451470588,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_179.jpg,aphids,0.030660377,0.075555556,,,0.863207547,0.995555556,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_18.jpg,aphids,0.236666667,0.263333333,,,0.275555556,0.348333333,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_180.jpg,aphids,0.498795181,0.797642436,,,0.718072289,0.952848723,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_181.jpg,aphids,0.294921875,0.269399707,,,0.732421875,0.717423133,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_182.jpg,aphids,0.152307692,0.25,,,0.198461539,0.353365385,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_183.jpg,aphids,0.693200663,0.876666667,,,0.756218906,0.965,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_184.jpg,aphids,0.180625,0.662931839,,,0.233125,0.745098039,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_185.jpg,aphids,0.586666667,0.46,,,0.633333333,0.55,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_186.jpg,aphids,0.71,0.26962963,,,0.763333333,0.365925926,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_187.jpg,aphids,0.064166667,0.85875,,,0.198333333,0.9925,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_188.jpg,aphids,0.485714286,0.608391608,,,0.678571429,0.742657343,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_189.jpg,aphids,0.178333333,0.215,,,0.696666667,0.695,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_19.jpg,aphids,0.075814202,0.507593925,,,0.18686599,0.643485212,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_190.jpg,aphids,0.055555556,0.432002315,,,0.11328125,0.48119213,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_191.jpg,aphids,0.195266272,0.269230769,,,0.936883629,0.825443787,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_192.jpg,aphids,0.202961673,0.333761232,,,0.330139373,0.468549422,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_193.jpg,aphids,0.22,0.711155379,,,0.335384615,0.85059761,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_194.jpg,aphids,0.414141414,0.31,,,0.442424242,0.36,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_195.jpg,aphids,0.133663366,0.049484536,,,0.412541254,0.422680412,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_196.jpg,aphids,0.318888889,0.451827243,,,0.357777778,0.526578073,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_197.jpg,aphids,0.526367188,0.84375,,,0.543945313,0.8671875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_198.jpg,aphids,0.403846154,0.240334378,,,0.823076923,0.876698015,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_199.jpg,aphids,0.10875,0.429643527,,,0.19875,0.509380863,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_2.jpg,aphids,0.427083333,0.209375,,,0.579166667,0.3875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_20.jpg,aphids,0.300587293,0.549960032,,,0.461292045,0.737010392,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_200.jpg,aphids,0.286666667,0.577540107,,,0.336666667,0.609625668,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_201.jpg,aphids,0.695555556,0.225185185,,,0.767777778,0.318518519,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_202.jpg,aphids,0.508789063,0.908823529,,,0.537109375,0.960294118,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_203.jpg,aphids,0.103125,0.519138756,,,0.55625,0.85645933,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_204.jpg,aphids,0.625,0.572681704,,,0.9125,0.832080201,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_205.jpg,aphids,0.899902344,0.666666667,,,0.967773438,0.76171875,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_206.jpg,aphids,0.865753425,0.543835616,,,0.99086758,0.650684932,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_207.jpg,aphids,0.636363636,0.620786517,,,0.708677686,0.710674157,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_208.jpg,aphids,0.083636364,0.740707162,,,0.235454546,0.864913871,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_209.jpg,aphids,0.59375,0.552808989,,,0.8046875,0.653932584,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_21.jpg,aphids,0.4075,0.551820728,,,0.45125,0.628384687,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_210.jpg,aphids,0.48828125,0.278645833,,,0.58203125,0.354166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_211.jpg,aphids,0.156,0.326704546,,,0.605,0.759943182,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_212.jpg,aphids,0.209255533,0.04296875,,,0.301810865,0.220052083,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_213.jpg,aphids,0.834375,0.395676692,,,0.971875,0.559210526,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_214.jpg,aphids,0.386394558,0.415274463,,,0.431292517,0.508353222,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_215.jpg,aphids,0.130625,0.470919325,,,0.17875,0.509380863,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_216.jpg,aphids,0.575,0.380625,,,0.586666667,0.389375,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_217.jpg,aphids,0.507275132,0.6875,,,0.540674603,0.708829365,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_218.jpg,aphids,0.185383244,0.001165501,,,0.304812834,0.113053613,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_219.jpg,aphids,0.483333333,0.078947368,,,0.916666667,0.847368421,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_22.jpg,aphids,0.140625,0.465919701,,,0.17375,0.531279178,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_220.jpg,aphids,0.597527473,0.168652612,,,0.914835165,0.518790101,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_221.jpg,aphids,0.317777778,0.275555556,,,0.691111111,0.555555556,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_222.jpg,aphids,0.365,0.255102041,,,0.406666667,0.318877551,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_223.jpg,aphids,0.15,0.133640553,,,0.175,0.198156682,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_224.jpg,aphids,0.551269531,0.572832887,,,0.5703125,0.596961573,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_225.jpg,aphids,0.213076923,0.396443515,,,0.237692308,0.422594142,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_226.jpg,aphids,0.185393258,0.601366743,,,0.221910112,0.637813212,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_227.jpg,aphids,0.353351955,0.713333333,,,0.706703911,0.992222222,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_228.jpg,aphids,0.453125,0.105621806,,,0.502929688,0.245315162,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_229.jpg,aphids,0.008888889,0.396521739,,,0.168888889,0.575652174,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_23.jpg,aphids,0.33,0.527544351,,,0.38625,0.616246499,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_230.jpg,aphids,0.3,0.536,,,0.34,0.592,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_231.jpg,aphids,0.144444444,0.092050209,,,0.215555556,0.242677824,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_232.jpg,aphids,0.395333333,0.493377483,,,0.449333333,0.579470199,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_233.jpg,aphids,0.341796875,0.333333333,,,0.361328125,0.357624831,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_234.jpg,aphids,0.41015625,0.303617571,,,0.567382813,0.798449612,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_235.jpg,aphids,0.29296875,0.650385604,,,0.442382813,0.768637532,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_236.jpg,aphids,0.12125,0.35,,,0.16625,0.406,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_237.jpg,aphids,0.516,0.424924925,,,0.61,0.587087087,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_238.jpg,aphids,0.312649165,0.153846154,,,0.408114559,0.277591973,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_239.jpg,aphids,0.17,0.285714286,,,0.32,0.457142857,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_24.jpg,aphids,0.358333333,0.01875,,,0.825,0.94375,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_240.jpg,aphids,0.353623188,0.846307385,,,0.501449275,0.994011976,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_241.jpg,aphids,0.060869565,0.578947368,,,0.184347826,0.713157895,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_242.jpg,aphids,0.290443139,0.447641887,,,0.350774159,0.528377298,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_243.jpg,aphids,0.585,0.231843575,,,0.616666667,0.290502793,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_244.jpg,aphids,0.00125,0.144465291,,,0.08375,0.245778612,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_245.jpg,aphids,0.349333333,0.388666667,,,0.766222222,0.662,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_246.jpg,aphids,0.215625,0.280833333,,,0.25375,0.319166667,,
TRAINING,/content/drive/MyDrive/GrowPro Thesis Folder/pests/aphids_247.jpg,aphids,0.348,0.427710843,,,0.388,0.5,,
